benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,27239,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,25,1,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,29039,9,0,1,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,63,3,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,32592,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,83,7,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,27317,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,20,1,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,29125,9,0,1,16.46071428571429,0.4572420634920636,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,62,4,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,32542,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,68,6,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,27222,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,22,1,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,29021,9,0,1,16.46071428571429,0.4572420634920636,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,76,4,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,32579,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,74,9,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,27232,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,24,1,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,41696,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,62,4,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,32648,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,83,6,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,27345,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,29032,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,32611,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,PAPER,n/a,0,true,true,4,SAFE,27257,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,PAPER,n/a,0,true,true,8,SAFE,29027,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,PAPER,n/a,0,true,true,16,SAFE,32320,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,BATCH_LCPS,n/a,0,true,true,4,SAFE,27204,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,24,3,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,BATCH_LCPS,n/a,0,true,true,8,SAFE,41863,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,72,4,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,BATCH_LCPS,n/a,0,true,true,16,SAFE,32352,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,82,8,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,27279,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,29040,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,52223,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,27227,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,25,1,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,29027,9,0,1,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,59,4,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,32392,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,80,6,FIRST_FILL_ONLY,1,1,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,27232,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,26,1,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,29047,9,0,1,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,62,3,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,32457,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,82,9,FIRST_FILL_OR_STALE,1,1,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,27322,5,0,1,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,0,25,1,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,29017,9,0,1,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,0,66,4,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,32471,17,0,1,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,0,75,8,THREADS_GE_,1,1,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,27283,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,25,1,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,29113,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,78,3,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,32487,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,80,6,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,39866,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,29033,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_6.i_2-f35d9452,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,32311,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,0,0,0,true,2
